Date,Open,High,Low,Close,Adj Close,Volume
2001-05-25,2281.18,2282.43,2242.86,2251.03,2251.03,1385410000
2001-05-29,2239.92,2239.92,2170.58,2175.54,2175.54,1621060000
2001-05-30,2136.95,2137.67,2077.98,2084.5,2084.5,1991230000
2001-05-31,2092.53,2140.07,2092.48,2110.49,2110.49,1833070000
2001-06-01,2131.12,2157.8,2101.26,2149.44,2149.44,1555300000
2001-06-04,2164.7,2174.16,2136.63,2155.93,2155.93,1320350000
2001-06-05,2167.31,2244.23,2167.24,2233.66,2233.66,1845100000
2001-06-06,2239.86,2249.72,2204.88,2217.73,2217.73,1771940000
2001-06-07,2208.03,2264.58,2205.85,2264.0,2264.0,1660520000
2001-06-08,2263.75,2263.75,2202.27,2215.1,2215.1,1437730000
2001-06-11,2205.41,2205.41,2150.75,2170.78,2170.78,1418630000
2001-06-12,2133.56,2184.2,2105.26,2169.95,2169.95,1713560000
2001-06-13,2175.62,2187.16,2121.38,2121.66,2121.66,1546790000
2001-06-14,2100.74,2101.05,2043.36,2044.07,2044.07,1763760000
2001-06-15,2017.8,2048.32,1992.39,2028.43,2028.43,2109340000
2001-06-18,2035.34,2046.63,1987.17,1988.63,1988.63,1567770000
2001-06-19,2046.04,2057.19,1978.25,1992.66,1992.66,1980650000
2001-06-20,1974.11,2032.67,1973.7,2031.24,2031.24,2110760000
2001-06-21,2026.3,2077.43,2014.33,2058.76,2058.76,2180500000
2001-06-22,2062.0,2074.83,2028.07,2034.84,2034.84,1714580000
2001-06-25,2054.34,2060.06,2026.4,2050.87,2050.87,1481730000
2001-06-26,2022.86,2068.15,2017.34,2064.62,2064.62,1657380000
2001-06-27,2068.29,2084.4,2048.88,2074.74,2074.74,1716400000
2001-06-28,2096.88,2157.32,2096.88,2125.46,2125.46,1952960000
2001-06-29,2129.89,2180.11,2118.11,2160.54,2160.54,2071630000
2001-07-02,2156.76,2181.05,2140.65,2148.72,2148.72,1513420000
2001-07-03,2137.1,2148.18,2123.75,2140.8,2140.8,868430000
2001-07-05,2122.89,2130.96,2079.83,2080.11,2080.11,1290680000
2001-07-06,2060.73,2060.73,2001.82,2004.16,2004.16,1441420000
2001-07-09,2010.97,2038.17,2000.08,2026.71,2026.71,1399630000
2001-07-10,2043.61,2045.12,1960.15,1962.79,1962.79,1663970000
2001-07-11,1954.72,1975.79,1934.67,1972.04,1972.04,1770290000
2001-07-12,2033.22,2080.13,2031.84,2075.74,2075.74,1888690000
2001-07-13,2068.22,2105.15,2055.56,2084.79,2084.79,1561760000
2001-07-16,2078.53,2091.68,2025.41,2029.12,2029.12,1489350000
2001-07-17,2017.47,2067.44,2006.8,2067.32,2067.32,1695690000
2001-07-18,2035.09,2056.06,2003.95,2016.17,2016.17,1738120000
2001-07-19,2042.32,2079.33,2027.11,2046.59,2046.59,1906220000
2001-07-20,2015.23,2035.52,2009.56,2029.37,2029.37,1642120000
2001-07-23,2043.84,2047.85,1987.51,1988.56,1988.56,1356540000
2001-07-24,1980.37,1994.03,1939.28,1959.24,1959.24,1601500000
2001-07-25,1962.68,1984.98,1942.58,1984.32,1984.32,1675490000
2001-07-26,1980.03,2025.88,1963.21,2022.96,2022.96,1765390000
2001-07-27,2020.58,2039.15,2009.94,2029.07,2029.07,1583800000
2001-07-30,2034.11,2039.01,2009.94,2017.84,2017.84,1338230000
2001-07-31,2023.97,2057.1,2014.06,2027.13,2027.13,1621790000
2001-08-01,2051.56,2078.36,2045.13,2068.38,2068.38,1784220000
2001-08-02,2092.52,2103.16,2061.75,2087.38,2087.38,1675930000
2001-08-03,2079.15,2079.15,2047.62,2066.33,2066.33,1245120000
2001-08-06,2047.86,2053.6,2032.51,2034.26,2034.26,1106550000
2001-08-07,2026.84,2043.48,2013.75,2027.79,2027.79,1318020000
2001-08-08,2015.75,2038.64,1958.67,1966.36,1966.36,1661690000
2001-08-09,1962.48,1971.61,1941.24,1963.32,1963.32,1457150000
2001-08-10,1957.34,1967.03,1915.99,1956.47,1956.47,1372690000
2001-08-13,1963.04,1986.33,1951.46,1982.25,1982.25,1147040000
2001-08-14,1990.83,1998.59,1961.53,1964.53,1964.53,1231860000
2001-08-15,1964.2,1975.18,1918.74,1918.89,1918.89,1463930000
2001-08-16,1899.9,1930.46,1879.07,1930.32,1930.32,1613790000
2001-08-17,1895.42,1903.73,1862.76,1867.01,1867.01,1301510000
2001-08-20,1866.29,1881.62,1854.96,1881.35,1881.35,1165790000
2001-08-21,1883.44,1893.39,1831.28,1831.3,1831.3,1325960000
2001-08-22,1851.75,1860.02,1817.7,1860.01,1860.01,1550540000
2001-08-23,1857.52,1883.48,1842.51,1842.97,1842.97,1456290000
2001-08-24,1863.32,1916.83,1857.73,1916.8,1916.8,1495650000
2001-08-27,1912.7,1933.94,1897.63,1912.41,1912.41,1195290000
2001-08-28,1912.67,1916.28,1864.72,1864.98,1864.98,1433940000
2001-08-29,1875.44,1879.76,1833.65,1843.17,1843.17,1466700000
2001-08-30,1817.19,1833.29,1777.11,1791.68,1791.68,1734810000
2001-08-31,1784.26,1817.72,1782.1,1805.43,1805.43,1232880000
2001-09-04,1802.29,1836.19,1770.76,1770.78,1770.78,1536580000
2001-09-05,1771.75,1782.5,1715.86,1759.01,1759.01,1950580000
2001-09-06,1736.2,1753.83,1702.92,1705.64,1705.64,1887800000
2001-09-07,1694.02,1724.57,1676.42,1687.7,1687.7,1712760000
2001-09-10,1673.78,1702.12,1669.94,1695.38,1695.38,1612970000
2001-09-17,1613.83,1629.1,1579.28,1579.55,1579.55,2254620000
2001-09-18,1591.77,1605.06,1548.85,1555.08,1555.08,1864980000
2001-09-19,1560.52,1568.22,1451.31,1527.8,1527.8,2464030000
2001-09-20,1494.94,1513.24,1467.1,1470.93,1470.93,2804660000
2001-09-21,1395.79,1454.04,1387.06,1423.19,1423.19,2588150000
2001-09-24,1459.47,1507.51,1459.47,1499.4,1499.4,2052290000
2001-09-25,1505.52,1528.33,1480.69,1501.64,1501.64,2181960000
2001-09-26,1514.76,1516.12,1458.34,1464.04,1464.04,1760620000
2001-09-27,1456.8,1465.7,1418.15,1460.71,1460.71,2043090000
2001-09-28,1472.56,1499.58,1466.78,1498.8,1498.8,2114360000
2001-10-01,1491.45,1491.45,1458.41,1480.46,1480.46,1505140000
2001-10-02,1479.01,1504.24,1473.13,1492.33,1492.33,1784730000
2001-10-03,1479.27,1595.48,1473.22,1580.81,1580.81,2713300000
2001-10-04,1602.6,1641.56,1581.08,1597.31,1597.31,2558580000
2001-10-05,1586.4,1608.76,1548.81,1605.3,1605.3,1836380000
2001-10-08,1582.93,1621.11,1574.65,1605.95,1605.95,1417520000
2001-10-09,1604.11,1607.2,1565.97,1570.19,1570.19,1527430000
2001-10-10,1563.96,1626.99,1558.81,1626.26,1626.26,1857510000
2001-10-11,1649.55,1701.48,1649.55,1701.47,1701.47,2532940000
2001-10-12,1690.21,1707.43,1651.24,1703.4,1703.4,2185970000
2001-10-15,1684.04,1698.24,1663.78,1696.31,1696.31,1586210000
2001-10-16,1704.75,1722.85,1690.54,1722.07,1722.07,1843310000
2001-10-17,1752.94,1754.01,1646.34,1646.34,1646.34,2292410000
2001-10-18,1648.69,1668.0,1634.72,1652.72,1652.72,1793870000
2001-10-19,1644.49,1675.2,1628.24,1671.31,1671.31,1591110000
2001-10-22,1666.08,1708.09,1660.22,1708.08,1708.08,1530830000
2001-10-23,1720.54,1739.47,1695.22,1704.44,1704.44,1839490000
2001-10-24,1707.52,1736.17,1697.69,1731.54,1731.54,1895000000
2001-10-25,1708.49,1775.51,1683.61,1775.47,1775.47,2259620000
2001-10-26,1763.78,1792.87,1763.0,1768.96,1768.96,1999200000
2001-10-29,1763.42,1767.97,1699.4,1699.52,1699.52,1659170000
2001-10-30,1682.3,1686.68,1646.3,1667.41,1667.41,1778560000
2001-10-31,1690.12,1721.69,1677.71,1690.2,1690.2,1897610000
2001-11-01,1705.52,1746.65,1683.99,1746.3,1746.3,1784910000
2001-11-02,1741.37,1759.65,1726.61,1745.73,1745.73,1643860000
2001-11-05,1768.29,1801.55,1768.29,1793.65,1793.65,1734250000
2001-11-06,1786.92,1835.49,1777.91,1835.08,1835.08,1945510000
2001-11-07,1821.04,1868.31,1820.28,1837.53,1837.53,2065810000
2001-11-08,1855.68,1888.39,1816.56,1827.77,1827.77,2300720000
2001-11-09,1824.73,1838.38,1809.29,1828.48,1828.48,1524360000
2001-11-12,1826.25,1848.0,1782.48,1840.13,1840.13,1594470000
2001-11-13,1871.47,1893.92,1867.27,1892.11,1892.11,2189000000
2001-11-14,1910.45,1922.45,1875.27,1903.19,1903.19,2175590000
2001-11-15,1891.36,1922.12,1882.84,1900.57,1900.57,2025550000
2001-11-16,1903.48,1908.21,1882.53,1898.58,1898.58,1714140000
2001-11-19,1912.48,1934.7,1905.36,1934.42,1934.42,1924900000
2001-11-20,1926.47,1930.21,1877.79,1880.51,1880.51,1988580000
2001-11-21,1873.6,1884.49,1853.67,1875.05,1875.05,1577590000
2001-11-23,1878.91,1905.58,1873.64,1903.2,1903.2,569820000
2001-11-26,1914.53,1941.31,1906.89,1941.23,1941.23,1734130000
2001-11-27,1931.59,1965.09,1902.89,1935.97,1935.97,2137420000
2001-11-28,1921.6,1941.79,1887.97,1887.97,1887.97,1905150000
2001-11-29,1898.63,1933.46,1889.29,1933.26,1933.26,1957120000
2001-11-30,1929.29,1941.94,1916.73,1930.58,1930.58,1831850000
2001-12-03,1915.13,1925.35,1898.98,1904.9,1904.9,1496760000
2001-12-04,1917.66,1963.22,1913.92,1963.1,1963.1,1908630000
2001-12-05,1980.3,2056.81,1980.3,2046.84,2046.84,2777500000
2001-12-06,2045.22,2065.69,2037.64,2054.27,2054.27,2212470000
2001-12-07,2043.68,2046.99,2002.34,2021.26,2021.26,1916720000
2001-12-10,2007.67,2036.54,1989.68,1992.12,1992.12,1679480000
2001-12-11,2009.93,2032.63,1995.09,2001.93,2001.93,1965200000
2001-12-12,2007.48,2022.76,1975.65,2011.38,2011.38,1895290000
2001-12-13,1979.84,1985.79,1945.29,1946.51,1946.51,2095820000
2001-12-14,1945.18,1965.74,1934.6,1953.17,1953.17,1900020000
2001-12-17,1950.94,1994.48,1950.94,1987.45,1987.45,1840920000
2001-12-18,1998.36,2010.91,1989.81,2004.76,2004.76,1852020000
2001-12-19,1981.65,2007.76,1971.07,1982.89,1982.89,1919850000
2001-12-20,1969.0,1972.32,1918.5,1918.54,1918.54,2043110000
2001-12-21,1941.55,1954.47,1931.87,1945.83,1945.83,2359670000
2001-12-24,1946.84,1953.9,1942.07,1944.48,1944.48,564380000
2001-12-26,1948.77,1983.84,1948.77,1960.7,1960.7,1127350000
2001-12-27,1967.32,1982.73,1962.12,1976.42,1976.42,1241060000
2001-12-28,1985.71,2002.72,1982.37,1987.26,1987.26,1328290000
2001-12-31,1984.31,1989.17,1950.4,1950.4,1950.4,1414840000
2002-01-02,1965.18,1979.26,1936.56,1979.25,1979.25,1517670000
2002-01-03,1987.06,2044.56,1987.06,2044.27,2044.27,2209630000
2002-01-04,2061.83,2077.89,2033.56,2059.38,2059.38,2205610000
2002-01-07,2075.24,2081.09,2036.86,2037.1,2037.1,2121110000
2002-01-08,2039.42,2060.23,2027.34,2055.74,2055.74,1873670000
2002-01-09,2074.32,2098.88,2034.09,2044.89,2044.89,2321450000
2002-01-10,2045.13,2055.89,2026.05,2047.24,2047.24,1761640000
2002-01-11,2049.5,2058.77,2018.68,2022.46,2022.46,1625530000
2002-01-14,2012.59,2018.42,1979.94,1990.74,1990.74,1801650000
2002-01-15,1994.88,2011.25,1977.28,2000.91,2000.91,1675150000
2002-01-16,1976.42,1981.81,1944.32,1944.44,1944.44,1917270000
2002-01-17,1968.7,1985.83,1954.06,1985.82,1985.82,1893110000
2002-01-18,1943.56,1964.74,1922.7,1930.34,1930.34,1693010000
2002-01-22,1946.87,1947.41,1882.14,1882.53,1882.53,1817220000
2002-01-23,1889.53,1925.15,1879.24,1922.38,1922.38,1871120000
2002-01-24,1937.67,1959.93,1936.34,1942.58,1942.58,1907870000
2002-01-25,1929.15,1951.79,1923.06,1937.7,1937.7,1655310000
2002-01-28,1951.12,1958.96,1925.43,1943.91,1943.91,1482080000
2002-01-29,1947.09,1959.05,1883.49,1892.99,1892.99,1875380000
2002-01-30,1897.73,1913.66,1851.49,1913.44,1913.44,2066970000
2002-01-31,1924.56,1935.17,1906.9,1934.03,1934.03,1803530000
2002-02-01,1928.83,1942.15,1901.21,1911.24,1911.24,1710000000
2002-02-04,1907.58,1907.58,1849.13,1855.53,1855.53,1779030000
2002-02-05,1844.62,1867.94,1828.67,1838.52,1838.52,2106870000
2002-02-06,1853.13,1853.13,1805.01,1812.71,1812.71,2105480000
2002-02-07,1809.43,1824.07,1781.73,1782.11,1782.11,1998300000
2002-02-08,1794.05,1818.88,1772.15,1818.88,1818.88,1794710000
2002-02-11,1816.94,1846.93,1815.38,1846.66,1846.66,1564830000
2002-02-12,1829.53,1852.22,1817.13,1834.21,1834.21,1621680000
2002-02-13,1844.79,1862.42,1844.12,1859.16,1859.16,1600740000
2002-02-14,1863.47,1877.74,1840.78,1843.37,1843.37,1679410000
2002-02-15,1844.89,1847.07,1801.67,1805.2,1805.2,1624720000
2002-02-19,1790.94,1791.01,1745.05,1750.61,1750.61,1749170000
2002-02-20,1762.43,1777.18,1729.2,1775.57,1775.57,1918210000
2002-02-21,1763.82,1769.37,1716.24,1716.24,1716.24,1833750000
2002-02-22,1718.7,1736.48,1696.55,1724.54,1724.54,1839340000
2002-02-25,1731.43,1776.61,1730.91,1769.88,1769.88,1666850000
2002-02-26,1777.54,1788.75,1750.36,1766.86,1766.86,1670530000
2002-02-27,1783.29,1793.73,1741.48,1751.88,1751.88,1823440000
2002-02-28,1759.33,1773.2,1728.65,1731.49,1731.49,1935630000
2002-03-01,1745.49,1802.89,1742.08,1802.74,1802.74,1902520000
2002-03-04,1799.68,1859.72,1789.72,1859.32,1859.32,2297630000
2002-03-05,1854.71,1886.15,1849.75,1866.29,1866.29,2074650000
2002-03-06,1859.28,1891.83,1841.31,1890.4,1890.4,1907080000
2002-03-07,1903.24,1910.7,1865.06,1881.63,1881.63,1898190000
2002-03-08,1908.09,1935.09,1908.09,1929.67,1929.67,2059420000
2002-03-11,1919.73,1946.23,1905.93,1929.49,1929.49,1763950000
2002-03-12,1888.68,1899.01,1879.42,1897.12,1897.12,1750150000
2002-03-13,1879.97,1886.27,1858.45,1862.03,1862.03,1664240000
2002-03-14,1863.1,1873.01,1851.38,1854.14,1854.14,1492130000
2002-03-15,1854.34,1871.39,1845.93,1868.3,1868.3,1698800000
2002-03-18,1882.73,1893.26,1861.11,1877.06,1877.06,1547190000
2002-03-19,1881.13,1891.51,1873.17,1880.87,1880.87,1521620000
2002-03-20,1860.28,1861.79,1832.87,1832.87,1832.87,1554640000
2002-03-21,1835.21,1870.16,1825.99,1868.83,1868.83,1601590000
2002-03-22,1865.18,1873.32,1848.15,1851.39,1851.39,1504960000
2002-03-25,1855.65,1863.05,1812.42,1812.49,1812.49,1429310000
2002-03-26,1808.87,1843.96,1807.47,1824.17,1824.17,1662170000
2002-03-27,1817.22,1832.01,1811.64,1826.75,1826.75,1624230000
2002-03-28,1836.25,1852.85,1833.33,1845.35,1845.35,1664900000
2002-04-01,1834.59,1865.37,1817.25,1862.62,1862.62,1554790000
2002-04-02,1836.03,1839.37,1804.4,1804.4,1804.4,1701240000
2002-04-03,1809.59,1813.36,1770.61,1784.35,1784.35,1704190000
2002-04-04,1776.53,1800.83,1770.16,1789.75,1789.75,1731670000
2002-04-05,1796.92,1803.21,1769.95,1770.03,1770.03,1508100000
2002-04-08,1741.1,1786.4,1733.84,1785.87,1785.87,1599200000
2002-04-09,1789.14,1795.62,1742.4,1742.57,1742.57,1662760000
2002-04-10,1751.57,1772.0,1733.69,1767.07,1767.07,1965420000
2002-04-11,1757.01,1762.28,1724.15,1725.24,1725.24,1707140000
2002-04-12,1738.96,1756.33,1728.52,1756.19,1756.19,1532480000
2002-04-15,1761.95,1769.04,1740.61,1753.78,1753.78,1327230000
2002-04-16,1779.29,1816.91,1779.29,1816.79,1816.79,1791490000
2002-04-17,1829.58,1832.01,1804.65,1810.67,1810.67,1931060000
2002-04-18,1806.28,1818.79,1778.1,1802.43,1802.43,1866140000
2002-04-19,1816.35,1816.62,1795.27,1796.83,1796.83,1681640000
2002-04-22,1779.18,1779.18,1747.65,1758.68,1758.68,1703120000
2002-04-23,1757.92,1762.94,1723.93,1730.29,1730.29,1957900000
2002-04-24,1739.13,1746.52,1711.11,1713.34,1713.34,1923230000
2002-04-25,1705.8,1724.01,1697.27,1713.7,1713.7,1971760000
2002-04-26,1722.83,1728.52,1663.78,1663.89,1663.89,1893790000
2002-04-29,1668.52,1678.56,1640.97,1656.93,1656.93,1842550000
2002-04-30,1655.02,1697.03,1652.93,1688.23,1688.23,2091610000
2002-05-01,1683.76,1687.56,1643.24,1677.53,1677.53,2189110000
2002-05-02,1673.72,1695.07,1640.8,1644.82,1644.82,2060340000
2002-05-03,1643.17,1643.87,1605.97,1613.03,1613.03,1990950000
2002-05-06,1611.05,1622.83,1577.93,1578.48,1578.48,1776080000
2002-05-07,1589.58,1594.57,1560.29,1573.82,1573.82,2139130000
2002-05-08,1625.73,1696.35,1625.73,1696.29,1696.29,2403240000
2002-05-09,1684.44,1692.58,1650.46,1650.49,1650.49,1788460000
2002-05-10,1657.18,1657.45,1599.64,1600.85,1600.85,1839130000
2002-05-13,1611.26,1653.1,1602.6,1652.54,1652.54,1648780000
2002-05-14,1694.15,1722.66,1691.42,1719.05,1719.05,2603120000
2002-05-15,1705.45,1759.33,1694.34,1725.56,1725.56,2266100000
2002-05-16,1723.69,1734.71,1713.81,1730.44,1730.44,1644660000
2002-05-17,1745.17,1754.22,1723.06,1741.39,1741.39,1648910000
2002-05-20,1726.78,1726.89,1696.11,1701.59,1701.59,1429300000
2002-05-21,1708.57,1717.93,1660.22,1664.18,1664.18,1660880000
2002-05-22,1654.34,1676.64,1643.96,1673.45,1673.45,1734730000
2002-05-23,1678.42,1697.77,1651.89,1697.63,1697.63,1762570000
2002-05-24,1680.66,1681.1,1658.78,1661.49,1661.49,1210890000
2002-05-28,1670.35,1671.35,1632.75,1652.17,1652.17,1319250000
2002-05-29,1639.27,1644.29,1624.31,1624.39,1624.39,1418900000
2002-05-30,1613.42,1637.65,1607.3,1631.92,1631.92,1585850000
2002-05-31,1641.1,1651.47,1615.62,1615.73,1615.73,1682430000
2002-06-03,1613.5,1621.5,1561.17,1562.56,1562.56,1623120000
