Date,Open,High,Low,Close,Adj Close,Volume
2004-11-22,"2,066.34","2,085.19","2,052.80","2,085.19","2,085.19","1,897,960,000"
2004-11-19,"2,100.45","2,102.60","2,070.63","2,070.63","2,070.63","2,033,710,000"
2004-11-18,"2,096.19","2,105.39","2,089.48","2,104.28","2,104.28","1,915,430,000"
2004-11-17,"2,090.94","2,112.18","2,090.72","2,099.68","2,099.68","2,223,370,000"
2004-11-16,"2,087.07","2,087.30","2,073.35","2,078.62","2,078.62","1,901,080,000"
2004-11-15,"2,082.59","2,094.13","2,078.84","2,094.09","2,094.09","1,888,260,000"
2004-11-12,"2,065.32","2,085.34","2,056.41","2,085.34","2,085.34","2,004,310,000"
2004-11-11,"2,041.34","2,061.40","2,039.74","2,061.27","2,061.27","1,764,760,000"
2004-11-10,"2,039.58","2,047.25","2,032.37","2,034.56","2,034.56","1,853,460,000"
2004-11-09,"2,039.03","2,049.77","2,034.41","2,043.33","2,043.33","1,692,200,000"
2004-11-08,"2,038.22","2,044.53","2,033.79","2,039.25","2,039.25","1,609,270,000"
2004-11-05,"2,035.04","2,046.92","2,025.63","2,038.94","2,038.94","1,908,970,000"
2004-11-04,"1,998.15","2,023.72","1,992.07","2,023.63","2,023.63","1,823,490,000"
2004-11-03,"2,014.45","2,020.03","1,992.70","2,004.33","2,004.33","1,957,400,000"
2004-11-02,"1,981.47","2,002.93","1,978.64","1,984.79","1,984.79","1,845,080,000"
2004-11-01,"1,975.48","1,983.91","1,969.32","1,979.87","1,979.87","1,522,820,000"
2004-10-29,"1,974.55","1,984.18","1,963.83","1,974.99","1,974.99","1,639,950,000"
2004-10-28,"1,963.36","1,980.36","1,959.57","1,975.74","1,975.74","1,821,820,000"
2004-10-27,"1,928.00","1,971.28","1,926.25","1,969.99","1,969.99","2,075,920,000"
2004-10-26,"1,915.15","1,928.80","1,905.49","1,928.79","1,928.79","1,812,550,000"
2004-10-25,"1,911.08","1,920.71","1,905.91","1,914.04","1,914.04","1,603,830,000"
2004-10-22,"1,952.36","1,952.54","1,914.39","1,915.14","1,915.14","1,737,960,000"
2004-10-21,"1,940.11","1,957.48","1,933.00","1,953.62","1,953.62","2,006,000,000"
2004-10-20,"1,920.06","1,934.32","1,910.83","1,932.97","1,932.97","1,650,470,000"
2004-10-19,"1,944.41","1,952.85","1,922.60","1,922.90","1,922.90","1,713,330,000"
2004-10-18,"1,909.78","1,936.52","1,904.50","1,936.52","1,936.52","1,505,000,000"
2004-10-15,"1,907.93","1,923.92","1,899.33","1,911.50","1,911.50","1,648,280,000"
2004-10-14,"1,920.58","1,921.82","1,900.77","1,903.02","1,903.02","1,590,290,000"
2004-10-13,"1,944.96","1,948.01","1,914.46","1,920.53","1,920.53","1,776,120,000"
2004-10-12,"1,913.70","1,929.98","1,904.11","1,925.17","1,925.17","1,508,390,000"
2004-10-11,"1,924.41","1,930.66","1,920.76","1,928.76","1,928.76","1,173,820,000"
2004-10-08,"1,940.67","1,949.34","1,917.72","1,919.97","1,919.97","1,668,940,000"
2004-10-07,"1,967.37","1,970.26","1,948.03","1,948.52","1,948.52","1,734,970,000"
